company_id,category_code,country_code,state_code,average_funded,total_rounds,average_participants,products_number,offices,acquired_companies,mba_degree,phd_degree,ms_degree,other_degree,ipo,is_acquired,is_closed,age
c:132868,mobile,other,other,33102.0,2,6.5,,1.0,,,,,,False,False,False,1356.0
c:132877,games_video,other,other,10000.0,1,0.0,,1.0,,,,,2.0,False,False,False,1179.0
c:1329,advertising,USA,California,5000000.0,2,2.5,1.0,1.0,,3.0,,1.0,3.0,False,True,False,
c:13290,games_video,USA,other,,1,1.0,,1.0,,,,,1.0,False,False,True,2192.0
c:1330,web,USA,California,,1,1.0,1.0,1.0,,,,,,False,False,False,2557.0
c:13303,web,other,other,100000.0,1,0.0,,,,,,,,False,False,False,1912.0
c:133258,social,other,other,10166666.6667,3,3.0,,1.0,,,,,,False,False,False,
c:133277,web,USA,other,1395000.0,2,3.0,,1.0,,,,,2.0,False,False,False,
c:133291,web,USA,other,450000.0,2,1.0,,1.0,,,,1.0,4.0,False,False,False,
c:13333,web,other,other,250000.0,1,1.0,,,,,,,,False,False,False,2452.0
c:13341,games_video,USA,California,17000000.0,1,1.0,1.0,1.0,,2.0,,,1.0,False,False,False,4018.0
c:133412,health,USA,other,,1,1.0,,1.0,,1.0,,1.0,4.0,False,False,False,
c:133421,software,USA,other,5000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:1335,finance,USA,other,3100000.0,1,0.0,,1.0,3.0,5.0,,5.0,20.0,True,False,False,6575.0
c:13356,web,USA,California,1000000.0,1,1.0,3.0,3.0,,4.0,3.0,,16.0,False,False,False,4536.0
c:13358,public_relations,USA,California,650000.0,1,1.0,1.0,1.0,,1.0,,,,False,False,True,2526.0
c:1336,advertising,USA,other,25000000.0,1,1.0,,1.0,5.0,7.0,1.0,7.0,29.0,False,True,False,5044.0
c:13362,education,USA,other,3690787.8,5,0.2,,1.0,,,,,4.0,False,False,False,1826.0
c:13365,security,USA,California,26200000.0,5,4.4,,1.0,,6.0,,3.0,31.0,False,False,False,2557.0
c:133774,web,USA,California,8500000.0,3,3.6667,,3.0,,1.0,,5.0,7.0,False,False,False,976.0
c:13389,web,USA,other,63000000.0,1,3.0,,1.0,1.0,3.0,,2.0,16.0,True,True,False,5195.0
c:133930,analytics,other,other,,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:134,security,USA,other,1050000.0,2,1.5,1.0,1.0,,1.0,,,2.0,False,True,False,1201.0
c:13400,hardware,USA,other,,1,0.0,1.0,1.0,,1.0,,,4.0,False,False,False,3440.0
c:13408,news,USA,California,,1,2.0,,1.0,1.0,1.0,,1.0,5.0,False,False,False,2922.0
c:134081,enterprise,other,other,335043.0,2,0.5,,1.0,,,,,,False,False,False,967.0
c:13410,software,USA,other,1000000.0,2,1.0,2.0,1.0,,,,,,False,False,True,2771.0
c:134145,real_estate,USA,California,2000000.0,2,5.0,,1.0,1.0,,,,2.0,False,False,False,1037.0
c:134153,web,other,other,1378786.6667,3,1.0,,1.0,,1.0,,,2.0,False,False,False,1466.0
c:1342,games_video,USA,other,8000000.0,2,2.5,1.0,1.0,,1.0,,,2.0,False,False,True,
c:134280,software,other,other,425000.0,2,0.0,,,,,,,,False,False,True,1249.0
c:1343,transportation,USA,other,8941999.2,5,1.0,1.0,2.0,1.0,3.0,,,8.0,False,False,False,4018.0
c:13431,other,USA,California,2750000.0,1,0.0,2.0,1.0,,1.0,,1.0,1.0,False,False,False,2665.0
c:134342,web,USA,California,1400000.0,1,4.0,,1.0,,,,,1.0,False,False,False,1096.0
c:1344,web,USA,California,10000000.0,1,8.0,2.0,1.0,,1.0,,1.0,5.0,False,False,False,3287.0
c:134443,games_video,other,other,875000.0,1,1.0,,,,,,,3.0,False,False,False,825.0
c:1345,advertising,USA,other,5650000.0,4,2.5,,1.0,1.0,2.0,,,5.0,False,False,False,3287.0
c:13455,web,other,other,,1,2.0,1.0,1.0,,,,,2.0,False,False,False,1188.0
c:13456,mobile,USA,California,14000000.0,1,2.0,,1.0,,2.0,1.0,,7.0,False,False,False,3287.0
c:1346,web,other,other,1055547.0,1,1.0,1.0,1.0,,,,,1.0,False,False,False,
c:13460,enterprise,USA,other,3250000.0,2,1.5,,1.0,,6.0,10.0,7.0,22.0,False,False,False,5114.0
c:13461,enterprise,USA,other,7575000.0,4,1.25,3.0,2.0,1.0,1.0,,,1.0,False,False,False,4748.0
c:13464,enterprise,USA,other,14000000.0,2,0.5,4.0,4.0,1.0,4.0,,1.0,9.0,False,False,False,5114.0
c:13465,software,USA,California,15000000.0,1,3.0,,1.0,,2.0,1.0,1.0,7.0,False,True,False,2344.0
c:13471,consulting,USA,California,,1,2.0,,1.0,,,,,,False,True,False,
c:134719,software,USA,California,825000.0,3,0.0,8.0,1.0,,1.0,,,1.0,False,False,False,1795.0
c:134766,software,other,other,2919180.0,1,2.0,,1.0,,,,,,False,False,False,
c:134775,health,USA,other,26858055.5,2,0.5,,1.0,,,,,,False,False,False,3287.0
c:134778,hardware,other,other,,1,1.0,,1.0,,,,,,False,False,False,
c:13478,web,USA,California,2687500.0,2,0.0,2.0,1.0,,4.0,3.0,1.0,10.0,False,False,False,3287.0
c:1348,software,USA,California,7799999.3333,6,2.1667,2.0,1.0,,4.0,,,4.0,False,False,False,5479.0
c:1349,software,USA,California,30433333.3333,4,3.0,1.0,2.0,1.0,,,,5.0,False,True,False,
c:135,web,USA,California,2050000.0,2,1.0,1.0,1.0,,2.0,,4.0,8.0,False,True,False,833.0
c:1350,network_hosting,USA,other,9333333.3333,3,2.6667,1.0,1.0,,1.0,1.0,1.0,5.0,False,True,False,1782.0
c:135029,ecommerce,other,other,1428500.0,1,1.0,,3.0,1.0,,,,,False,True,False,
c:135035,fashion,other,other,160000.0,1,1.0,1.0,1.0,,,,,,False,False,False,945.0
c:13504,cleantech,USA,California,2300000.0,1,2.0,,1.0,,,,,3.0,False,False,True,2557.0
c:13506,search,USA,California,,1,0.0,1.0,1.0,,,,,2.0,False,True,False,1088.0
c:13510,web,other,other,18141250.0,1,0.0,6.0,2.0,5.0,,,1.0,6.0,False,False,False,3440.0
c:13512,software,other,other,3000000.0,1,2.0,1.0,1.0,,,,,,False,False,True,2101.0
c:135129,messaging,other,other,,1,3.0,,1.0,,,,,,False,False,False,
c:135134,mobile,other,other,2116665.6667,4,2.75,,1.0,,,,,,False,False,False,1461.0
c:135147,advertising,other,other,49167.0,1,0.0,1.0,2.0,,,,,,False,False,False,1826.0
c:135162,analytics,other,other,535110.0,2,2.0,2.0,,,,,5.0,,False,False,False,945.0
c:13517,enterprise,USA,other,1000000.0,1,0.0,,1.0,,,,,3.0,False,False,False,1924.0
c:135188,advertising,other,other,20118.0,1,1.0,,3.0,,,,,,False,False,False,1461.0
c:13519,software,USA,other,3900000.0,1,1.0,,1.0,,,,,,False,False,False,6940.0
c:1352,ecommerce,USA,California,5086666.6667,3,3.6667,2.0,2.0,,9.0,,4.0,20.0,False,False,False,2922.0
c:135202,mobile,other,other,931420.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:135205,mobile,other,other,,2,1.0,,1.0,,,,,,False,False,False,853.0
c:13527,software,USA,other,6000000.0,1,2.0,,1.0,,4.0,,,9.0,False,False,False,4748.0
c:13529,enterprise,USA,other,2400000.0,1,0.0,,8.0,7.0,9.0,3.0,15.0,63.0,True,True,False,2922.0
c:1353,web,USA,other,75000000.0,1,2.0,,1.0,,,,2.0,5.0,False,True,False,3195.0
c:135326,education,USA,California,6052000.0,5,0.8,1.0,2.0,,2.0,1.0,,1.0,False,False,False,2679.0
c:13533,software,USA,other,130000.0,1,1.0,,1.0,,,,,,False,True,False,1775.0
c:135356,web,other,other,1400000.0,2,2.5,1.0,1.0,,,,2.0,7.0,False,False,False,426.0
c:13539,games_video,USA,California,7000000.0,2,2.0,2.0,1.0,,,,,1.0,False,False,False,3287.0
c:13540,web,other,other,,1,1.0,2.0,,,,,,,False,False,False,2557.0
c:13544,public_relations,other,other,100000.0,1,3.0,1.0,1.0,,,,,,False,False,True,4010.0
c:13545,games_video,USA,California,12387500.0,4,1.5,,1.0,,2.0,,2.0,13.0,False,False,False,5114.0
c:135512,web,USA,California,,1,6.0,,1.0,,1.0,,,2.0,False,False,False,884.0
c:135515,hardware,USA,California,3250000.0,3,3.6667,1.0,1.0,,,,,3.0,False,False,False,884.0
c:13552,web,USA,California,3100000.0,1,1.0,,1.0,,2.0,,,6.0,False,False,False,1864.0
c:13555,network_hosting,USA,other,3000000.0,1,0.0,1.0,2.0,,,,,,False,False,False,5479.0
c:135594,software,other,other,,1,1.0,,,,,,,,False,False,False,1096.0
c:13560,fashion,USA,other,19000000.0,1,1.0,,1.0,,,,4.0,6.0,False,False,False,5114.0
c:13561,web,other,other,6133333.3333,3,2.0,,1.0,,,,2.0,1.0,False,False,False,2557.0
c:13565,software,other,other,,1,1.0,4.0,1.0,,,,1.0,,False,False,False,5114.0
c:13567,games_video,USA,California,100000.0,1,0.0,2.0,1.0,,,,,,False,False,True,2406.0
c:13570,hardware,USA,other,3200000.0,1,3.0,,2.0,,,,,,False,False,False,
c:135824,ecommerce,USA,other,1500000.0,1,3.0,,1.0,,1.0,,,1.0,False,False,False,915.0
c:13589,software,USA,other,5625000.0,4,2.25,,1.0,,,,,3.0,False,False,False,3653.0
c:13590,enterprise,USA,other,5500000.0,5,2.2,,1.0,,,,,,False,False,False,4383.0
c:13593,software,USA,other,8000000.0,1,1.0,,4.0,1.0,,,,2.0,False,True,False,5846.0
c:13604,network_hosting,USA,California,7250000.0,6,4.6667,,1.0,,5.0,3.0,3.0,18.0,False,False,False,2771.0
c:136044,travel,USA,California,150000.0,3,2.3333,,1.0,,2.0,,3.0,7.0,False,False,False,885.0
c:136162,analytics,USA,California,,1,0.0,,1.0,,,,,,False,False,False,1140.0
c:1363,web,USA,other,975000.0,2,0.0,1.0,1.0,,3.0,,1.0,4.0,False,False,False,2649.0
c:136363,ecommerce,USA,California,6749997.25,4,0.25,,1.0,,2.0,,2.0,8.0,False,False,False,4018.0
c:1364,games_video,USA,other,83682048.1429,7,0.8571,,1.0,1.0,1.0,,,4.0,False,False,False,5479.0
c:13640,search,USA,California,1950000.0,2,2.5,1.0,1.0,,,1.0,1.0,2.0,False,False,False,2211.0
c:13645,software,USA,other,9634294.7778,9,2.5556,,1.0,,6.0,3.0,5.0,20.0,False,False,False,6255.0
c:136461,biotech,USA,other,8000000.0,1,0.0,,1.0,,2.0,,,2.0,False,False,True,1461.0
c:136471,automotive,USA,California,1300000.0,1,3.0,,1.0,,,,,5.0,False,True,False,422.0
c:136493,cleantech,other,other,1182192.0,1,1.0,,,,,,,,False,False,False,
c:136495,analytics,other,other,5500000.0,1,1.0,10.0,2.0,,,,,1.0,False,False,False,2557.0
c:136499,software,other,other,,1,1.0,,1.0,,,,,,False,False,False,
c:1365,hardware,USA,other,26400000.0,2,2.5,,1.0,,3.0,2.0,1.0,4.0,False,True,False,4739.0
c:13653,consulting,other,other,100000.0,1,0.0,,1.0,,,2.0,,,False,False,False,6178.0
c:136550,transportation,USA,other,55000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:136603,transportation,other,other,383940.0,1,0.0,,1.0,,,,,,False,False,False,918.0
c:13662,advertising,USA,other,3870000.2,5,3.2,,2.0,,7.0,,,12.0,False,False,False,2253.0
c:136625,social,other,other,2000000.0,1,2.0,,1.0,,,,,1.0,False,False,False,1003.0
c:136640,software,other,other,,1,1.0,,2.0,,,,,,False,False,False,7305.0
c:136648,software,other,other,38836.0,1,1.0,,1.0,,,,,,False,False,False,
,,other,other,,1,0.0,,,,,,,,False,False,False,
c:13667,web,other,other,414041.0,1,0.0,3.0,1.0,,,,,2.0,False,False,False,3745.0
c:136682,analytics,USA,other,415965.5,2,0.0,,1.0,,1.0,,,4.0,False,False,False,1371.0
c:136699,hardware,USA,other,500000.0,1,0.0,,2.0,,,,,,False,False,False,3044.0
c:1367,health,USA,California,5879999.5,4,1.5,1.0,1.0,1.0,9.0,,,14.0,False,False,False,2557.0
c:13671,enterprise,USA,other,,1,2.0,1.0,1.0,,,,,,False,False,False,6575.0
c:136715,cleantech,USA,other,2500000.0,1,1.0,,1.0,1.0,,,,,False,False,False,4018.0
c:13672,web,USA,other,350000.0,1,1.0,1.0,1.0,,,1.0,1.0,1.0,False,False,False,2376.0
c:136725,games_video,other,other,200000.0,1,0.0,,,,,,,,False,False,False,1117.0
c:13675,consulting,USA,California,30000000.0,1,2.0,2.0,1.0,,1.0,,,1.0,False,False,False,7305.0
c:13679,hardware,USA,other,9696046.7143,7,1.4286,1.0,1.0,,,,,,False,False,False,5114.0
c:1368,mobile,other,other,12050000.0,2,1.5,1.0,1.0,,,,1.0,3.0,False,False,False,2406.0
c:13680,nanotech,USA,other,10375000.0,4,3.5,,1.0,,6.0,7.0,3.0,15.0,False,False,False,5114.0
c:13681,mobile,USA,California,17100000.0,4,2.0,6.0,1.0,,1.0,,,1.0,False,True,False,3439.0
c:136849,web,USA,California,100000.0,2,1.0,,1.0,,,,,2.0,False,False,False,823.0
c:136854,education,USA,other,5700000.0,1,4.0,,1.0,,,,,1.0,False,False,False,1324.0
c:13686,software,USA,other,6801050.0,6,1.1667,1.0,1.0,,4.0,,1.0,16.0,False,False,False,2376.0
,,other,other,2000000.0,1,1.0,,,,,,,,False,False,False,
c:13688,consulting,other,other,190000.0,1,1.0,,1.0,,,,,,False,True,False,
c:136926,network_hosting,other,other,53196444.0,2,1.0,,1.0,,,,,,False,False,False,1096.0
c:136956,biotech,USA,other,9625000.0,2,0.0,,1.0,,,,,,False,False,False,1096.0
c:136960,web,USA,other,3649999.6667,3,1.3333,,1.0,,,,2.0,3.0,False,False,False,1096.0
c:136962,biotech,other,other,3561060.0,2,1.0,,1.0,,,,,,False,False,False,1218.0
c:136964,games_video,USA,other,450000.0,1,2.0,,1.0,,,,,,False,False,False,
c:137009,software,USA,other,350000.0,1,0.0,,1.0,,,,,1.0,False,False,False,1515.0
c:137027,analytics,other,other,4700000.0,1,2.0,,1.0,,,,,2.0,False,False,False,2192.0
c:13704,games_video,USA,California,9500000.0,2,2.0,,1.0,,6.0,,,13.0,False,False,False,2557.0
c:137042,mobile,other,other,30000.0,1,1.0,,1.0,,,,2.0,2.0,False,False,False,853.0
c:137053,advertising,USA,other,50000.0,1,1.0,22.0,1.0,,1.0,,2.0,3.0,False,False,False,1948.0
c:137075,games_video,other,other,775000.0,2,3.0,1.0,1.0,,,,,3.0,False,False,False,1029.0
c:137077,software,other,other,6500000.0,2,4.0,,2.0,,,,,2.0,False,False,False,1096.0
c:137096,cleantech,other,other,4475889.0,1,1.0,,1.0,,,,,,False,False,False,2922.0
c:137099,security,USA,other,8000000.0,2,2.0,2.0,2.0,,,,1.0,,False,False,False,2922.0
c:137108,consulting,other,other,150000.0,1,0.0,,1.0,,,,,,False,False,False,1127.0
c:137138,ecommerce,USA,California,3500000.0,2,10.0,,1.0,,1.0,,,1.0,False,False,False,
c:13716,software,other,other,477000.0,1,1.0,,1.0,,,,,1.0,False,True,False,4065.0
c:13717,software,USA,other,2000000.0,1,1.0,1.0,1.0,,,,,,False,False,False,2345.0
c:137171,health,USA,California,35000.0,2,1.0,,1.0,,,,,1.0,False,False,False,1133.0
c:137187,mobile,USA,California,1500000.0,1,2.0,,1.0,,2.0,,1.0,1.0,False,False,False,731.0
c:13720,enterprise,USA,other,2900000.0,5,0.8,1.0,1.0,,,,,,False,False,False,2990.0
c:137214,mobile,other,other,212000.0,1,0.0,,1.0,,,,,,False,False,False,884.0
c:137231,semiconductor,other,other,,1,2.0,,1.0,,1.0,,,1.0,False,False,False,
c:137274,biotech,USA,other,3461000.0,2,1.5,,1.0,,1.0,1.0,1.0,1.0,False,False,True,5114.0
c:137289,biotech,USA,California,23158666.6667,3,4.3333,,1.0,,,2.0,,11.0,False,False,False,1461.0
c:13729,mobile,other,other,,1,1.0,,1.0,,,,,5.0,False,False,False,1934.0
c:1373,web,USA,other,460000.0,2,3.5,1.0,1.0,,1.0,,,15.0,False,False,False,2467.0
c:13730,software,USA,other,3750000.0,2,1.5,,1.0,,,,,4.0,False,True,False,2278.0
c:137314,medical,other,other,6750000.0,2,2.5,,1.0,,,,,,False,False,False,
c:13732,network_hosting,USA,other,600000.0,1,0.0,3.0,2.0,,,,1.0,,False,False,False,2467.0
c:13733,travel,USA,California,2000000.0,2,0.5,,1.0,,,,,5.0,False,False,True,2192.0
c:13734,software,USA,California,8675000.0,4,2.25,,1.0,,2.0,,1.0,6.0,False,True,False,3259.0
c:137347,biotech,USA,other,16680708.4,5,1.0,,1.0,,,3.0,1.0,4.0,False,False,False,1096.0
c:137400,web,other,other,807069.0,2,0.0,,1.0,,,,,4.0,False,False,False,1189.0
c:13741,advertising,USA,California,10080000.0,3,3.3333,,1.0,,3.0,,,8.0,False,False,False,4748.0
c:137414,mobile,USA,California,250000.0,1,1.0,,1.0,,,,,,False,False,False,945.0
c:13743,search,other,other,65850.0,1,0.0,,1.0,,,,,,False,True,False,466.0
c:137448,public_relations,USA,California,,1,1.0,,1.0,,,1.0,1.0,1.0,False,False,False,
c:13748,,other,other,9340000.0,1,2.0,,2.0,,1.0,,,13.0,False,True,False,3566.0
c:137494,analytics,USA,other,300000.0,1,0.0,,1.0,,,,,,False,False,False,1280.0
c:137495,social,USA,California,650000.0,1,2.0,,2.0,,,1.0,,1.0,False,False,False,853.0
c:1375,mobile,USA,other,2000000.0,1,2.0,1.0,1.0,,3.0,2.0,1.0,8.0,False,False,False,2314.0
c:13750,mobile,other,other,,1,1.0,1.0,1.0,,,,,,False,False,False,2922.0
c:137558,analytics,USA,California,25000000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:137564,enterprise,USA,other,1436500.0,2,1.0,,1.0,,,,,1.0,False,False,False,
c:137571,cleantech,USA,other,150000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:137573,analytics,USA,other,200000.0,1,0.0,,1.0,,,,,,False,False,False,
c:137587,biotech,other,other,,1,3.0,,1.0,,,,,,False,False,False,
c:137589,biotech,USA,other,3999006.0,1,0.0,,1.0,,1.0,,,1.0,False,False,False,
c:1376,photo_video,USA,other,8000000.0,5,1.8,4.0,1.0,,7.0,,3.0,16.0,False,False,False,2557.0
c:137622,ecommerce,USA,California,347500.0,2,2.5,,1.0,,,,,3.0,False,False,False,731.0
c:137648,games_video,other,other,1700000.0,1,0.0,,1.0,,,,,,False,False,False,2197.0
c:137664,web,NZL,other,650000.0,1,0.0,,3.0,,,,,,False,False,True,1317.0
c:137682,analytics,other,other,,1,1.0,,1.0,,,,,,False,False,False,
c:137692,software,other,other,,1,1.0,,1.0,,,,,,False,False,False,
c:137697,enterprise,other,other,,1,1.0,,2.0,,,,,,False,False,False,
c:137708,finance,other,other,,1,1.0,,1.0,,,,,,False,False,False,
c:137742,cleantech,USA,other,103817742.6667,4,2.25,,1.0,1.0,2.0,,,5.0,False,False,False,1826.0
c:137749,automotive,USA,other,150000.0,2,0.5,,1.0,,,,,1.0,False,False,False,945.0
c:13775,web,USA,California,2500000.0,1,1.0,,1.0,,,,,,False,False,False,6940.0
c:13776,mobile,USA,other,15000.0,1,1.0,4.0,3.0,,,,,1.0,False,False,False,1979.0
c:137764,hospitality,other,other,353007.5,2,0.0,2.0,1.0,,,,,2.0,False,False,False,1381.0
c:13787,web,other,other,,1,0.0,2.0,,,,,,,False,False,False,2073.0
c:137890,biotech,USA,other,9200000.0,1,0.0,,1.0,,,2.0,,3.0,True,False,False,
c:137891,software,USA,other,12200000.0,1,0.0,,1.0,,,,,1.0,False,False,False,
c:137892,cleantech,other,other,7675000.0,2,0.5,,,,1.0,,1.0,1.0,False,False,False,1461.0
c:1379,network_hosting,other,other,1666666.6667,3,1.6667,3.0,1.0,,,,,1.0,False,True,False,
c:137901,search,USA,California,641666.6667,3,2.6667,,2.0,,2.0,1.0,1.0,5.0,False,False,False,884.0
c:137921,biotech,USA,California,12000000.0,2,0.5,,1.0,,1.0,,,1.0,False,False,False,1096.0
c:137923,advertising,other,other,1300000.0,1,0.0,,1.0,,,,,,False,False,False,
c:13796,software,USA,other,2762634.2,6,1.0,,1.0,,2.0,,2.0,9.0,False,False,False,4748.0
c:137965,cleantech,USA,California,10000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:137973,cleantech,USA,other,8000000.0,2,2.0,,1.0,,,,,,False,False,False,1096.0
c:13798,software,other,other,539000.0,1,1.0,,1.0,,,,1.0,2.0,False,False,False,3653.0
c:137989,software,USA,other,1000000.0,1,3.0,,1.0,,,,,1.0,False,False,False,915.0
c:137992,web,USA,other,1000000.0,1,0.0,,2.0,,,,,,False,False,False,2288.0
c:138,web,other,other,8000000.0,2,3.5,2.0,2.0,,2.0,,1.0,10.0,False,True,False,2352.0
c:13801,software,other,other,98064.0,1,0.0,1.0,1.0,,,,,,False,False,True,3543.0
c:138014,nonprofit,USA,other,772145.25,4,0.0,,1.0,,,,4.0,6.0,False,False,False,1088.0
c:138016,enterprise,USA,other,302000.0,5,0.2,1.0,1.0,,1.0,,,5.0,False,False,False,901.0
c:138026,public_relations,USA,other,250000.0,1,0.0,,1.0,,,,,3.0,False,False,False,1087.0
c:138027,other,other,other,,1,0.0,1.0,1.0,,,,,1.0,False,False,False,202.0
c:138030,news,USA,other,250000.0,2,1.5,,1.0,,,,,1.0,False,True,False,1059.0
c:138053,software,other,other,,1,2.0,,,,,,,1.0,False,True,False,
c:138056,enterprise,USA,California,850000.0,2,1.0,12.0,1.0,,,,,5.0,False,False,False,1667.0
c:138066,analytics,other,other,298855.3333,3,0.0,,2.0,,1.0,,,2.0,False,False,False,2040.0
c:13807,enterprise,USA,California,20740000.0,5,4.8,3.0,1.0,,8.0,3.0,6.0,43.0,False,False,False,2557.0
c:138075,biotech,USA,other,6999997.3333,3,0.0,,1.0,,,,,,False,False,False,
c:138085,biotech,USA,other,215000.0,2,1.0,,1.0,,,,,,False,False,False,
c:138097,cleantech,other,other,4300000.0,1,0.0,,,,,,,,False,False,False,
c:138104,cleantech,USA,California,6858474.6667,3,1.0,,1.0,,3.0,,,6.0,False,False,False,
c:13813,web,USA,other,500000.0,1,0.0,,1.0,,1.0,,,6.0,False,False,True,2192.0
c:138141,ecommerce,other,other,7143.0,1,1.0,,1.0,,,,,,False,False,False,1006.0
c:13815,health,USA,California,610000.0,3,2.0,2.0,2.0,,2.0,,,1.0,False,True,False,1196.0
c:138153,ecommerce,other,other,3600.0,1,1.0,,1.0,,,,,,False,False,False,1492.0
c:13816,advertising,USA,California,10322500.0,5,2.6,1.0,3.0,2.0,1.0,,,12.0,False,False,False,2557.0
c:138246,mobile,USA,other,1500000.0,1,1.0,,1.0,,1.0,,,5.0,False,False,False,1096.0
c:13832,web,other,other,50000.0,1,0.0,1.0,1.0,,,,,,False,False,False,2679.0
c:13833,mobile,other,other,,1,5.0,,1.0,,,,,,False,False,False,2557.0
c:138365,games_video,other,other,30000000.0,1,1.0,,1.0,,,,2.0,5.0,False,False,False,
c:13837,web,other,other,,1,0.0,2.0,1.0,,1.0,,,1.0,False,False,False,2557.0
c:13841,ecommerce,other,other,58511.0,1,0.0,1.0,1.0,,,,,,False,False,True,2036.0
c:138413,software,USA,other,5075000.0,2,0.5,,1.0,,,,,,False,False,False,
c:138473,cleantech,USA,other,3000000.0,2,0.5,,1.0,,4.0,,,5.0,False,False,False,
c:1385,web,USA,California,25000000.0,2,1.5,1.0,1.0,8.0,9.0,3.0,5.0,56.0,False,True,False,3378.0
c:138502,ecommerce,other,other,50500000.0,4,2.5,,4.0,3.0,1.0,,,2.0,False,False,False,1461.0
c:138526,sports,other,other,430380.0,2,0.5,,1.0,,,,1.0,,False,False,True,1645.0
c:138548,software,other,other,2000000.0,1,1.0,,1.0,,,,,,False,False,False,1096.0
c:138558,enterprise,other,other,142500.0,4,0.75,,1.0,,,,2.0,2.0,False,False,False,2100.0
c:13857,web,USA,other,10000.0,1,0.0,3.0,1.0,,,,,,False,False,False,2696.0
c:138571,software,USA,other,1306096.5,2,1.0,,1.0,,,,,,False,False,False,3287.0
c:138592,analytics,USA,California,223000.0,6,0.1667,,2.0,,,,,8.0,False,False,False,862.0
c:138626,software,other,other,417143.5,2,1.0,1.0,1.0,,,,,,False,False,False,1826.0
c:138648,web,USA,California,3000000.0,1,0.0,,1.0,,,,,1.0,False,False,False,2953.0
c:1387,games_video,USA,California,3000000.0,2,2.0,1.0,1.0,1.0,1.0,,,12.0,False,False,False,2891.0
c:13874,software,USA,other,5000000.0,1,1.0,,1.0,,2.0,,,3.0,False,True,False,3105.0
c:138763,software,other,other,6325000.0,2,4.0,,2.0,,,,,3.0,False,False,False,1461.0
c:138790,mobile,USA,California,2581704.0,2,10.0,,1.0,,,,,1.0,False,True,False,950.0
c:138795,web,USA,other,116666.6667,3,0.6667,,2.0,,,,1.0,2.0,False,False,False,5145.0
c:1388,news,USA,other,9250000.0,5,2.0,,1.0,4.0,1.0,,6.0,22.0,False,True,False,2100.0
c:138810,software,USA,other,25000000.0,1,1.0,2.0,1.0,,,,,4.0,False,False,False,2557.0
c:138814,security,USA,California,125000.0,1,0.0,,1.0,,,,,,False,False,True,1157.0
c:13882,enterprise,USA,California,9025000.0,4,3.0,,3.0,3.0,3.0,1.0,1.0,5.0,False,False,False,4383.0
c:138826,fashion,USA,other,,1,1.0,,1.0,,,,,1.0,False,False,False,1037.0
c:138845,ecommerce,other,other,1700000.0,1,3.0,,1.0,,1.0,,,2.0,False,False,False,1037.0
c:138870,biotech,USA,other,27500000.0,2,1.5,,1.0,,1.0,,2.0,5.0,False,False,False,1096.0
c:138874,cleantech,USA,other,7893171.0,4,0.25,,1.0,,1.0,,,2.0,False,False,False,2192.0
c:138875,news,other,other,8205600.0,1,1.0,,1.0,,,,,,False,False,False,
c:138886,biotech,other,other,17652600.0,2,3.5,,1.0,,,,,,False,False,False,915.0
c:138892,cleantech,USA,California,50000000.0,1,2.0,,1.0,,,,,,False,False,False,
c:138895,finance,other,other,,1,2.0,,,,,,,,False,False,False,
c:138898,medical,other,other,10400000.0,1,2.0,,1.0,,,,,,False,False,False,1461.0
